OID,PID
582,33
582,33
582,33
582,792
582,792
582,792
583,724
583,724
583,724
583,432
583,511
583,511
583,511
584,113
584,40
584,617
584,617
584,846
584,846
584,846
585,76
585,76
585,524
585,524
585,524
585,830
585,928
585,928
585,774
585,774
586,320
586,320
586,320
586,499
586,499
586,47
586,47
586,47
587,539
587,539
587,539
587,207
587,207
587,207
587,845
587,845
587,845
587,347
587,28
587,28
588,458
588,458
588,458
589,506
589,506
589,388
589,388
589,840
589,840
590,526
590,805
590,565
591,232
591,232
591,232
591,809
591,81
591,81
591,81
592,354
592,354
592,354
592,583
592,583
592,583
593,722
593,722
593,722
593,846
593,846
593,97
593,187
593,187
594,365
594,266
594,266
594,266
594,255
594,255
595,744
596,223
596,937
596,778
596,778
597,413
597,413
598,814
598,814
598,886
598,886
598,150
598,150
598,150
599,280
599,280
599,280
599,644
599,644
599,388
599,782
599,374
599,374
599,374
600,643
600,29
600,29
600,29
600,663
600,663
600,663
601,485
602,638
602,829
602,829
602,829
602,151
602,151
602,151
603,495
603,495
603,322
603,322
604,327
604,77
604,77
604,77
604,83
604,83
604,431
604,394
605,578
605,578
605,862
605,580
605,580
605,580
605,766
605,766
605,766
605,512
606,370
606,370
606,369
606,369
606,369
606,897
606,311
606,311
607,703
608,593
608,593
608,593
609,229
609,229
609,229
609,96
609,96
609,96
610,708
610,708
610,729
610,729
610,729
610,735
610,735
610,735
610,703
610,34
610,34
611,66
611,118
611,118
611,562
611,562
611,562
611,769
611,769
611,769
612,791
612,791
612,791
612,455
612,455
612,107
612,107
612,248
612,248
612,248
612,835
613,866
613,934
613,253
613,253
614,937
614,937
615,88
615,88
615,526
615,526
615,526
615,572
615,408
615,408
615,408
615,886
615,886
616,272
617,42
617,25
617,25
617,25
617,953
617,953
617,953
618,406
618,406
618,406
618,935
618,738
618,738
618,738
618,87
618,87
618,792
618,792
618,792
619,744
619,744
620,226
620,901
620,901
620,901
620,718
620,718
621,455
621,455
621,455
621,808
621,752
621,752
621,752
621,370
621,370
621,370
622,696
622,496
622,496
622,762
623,89
623,89
623,868
623,868
623,868
623,372
623,372
623,372
623,755
623,755
624,217
625,687
625,360
625,360
625,250
626,362
626,362
627,555
627,334
627,334
627,0
627,0
627,668
627,668
627,668
628,361
628,361
628,730
629,94
629,94
629,94
630,403
630,379
630,379
630,575
630,575
630,761
630,761
630,761
630,754
630,754
630,754
631,825
631,825
631,716
631,716
631,716
631,866
631,436
631,436
631,237
631,237
631,237
632,697
632,167
632,167
632,167
632,103
632,495
632,495
632,495
632,197
632,197
632,197
633,408
633,408
633,408
633,220
633,602
633,602
633,124
633,124
633,403
633,403
634,777
634,72
635,749
635,749
635,749
635,629
635,629
635,629
636,353
636,353
637,712
637,709
637,268
637,268
637,268
637,243
637,243
638,614
638,116
638,133
638,133
638,556
638,556
639,233
639,172
639,172
639,172
639,618
639,618
640,881
640,881
640,772
640,772
640,772
640,801
640,801
641,523
641,523
641,523
641,956
641,103
642,627
643,42
643,42
643,42
643,270
643,270
643,600
643,600
644,933
644,933
644,769
644,769
644,769
644,816
644,816
644,929
644,929
645,369
645,369
645,213
645,213
645,213
645,128
645,128
645,128
645,924
646,455
646,455
646,455
646,116
646,116
646,116
646,501
646,501
646,501
646,678
646,678
646,678
647,467
648,965
648,965
648,965
648,300
648,451
648,755
648,755
648,766
648,766
649,443
649,824
649,824
649,455
649,912
650,606
650,606
651,311
652,244
652,546
652,546
652,546
652,108
652,108
652,108
652,545
652,545
652,545
653,259
653,259
653,619
653,619
653,619
653,482
653,482
653,145
653,145
653,145
653,781
653,781
653,781
654,961
654,715
654,753
654,119
654,119
655,642
655,642
655,649
655,795
655,795
655,795
655,674
656,478
657,708
657,708
657,708
658,923
658,923
658,852
658,261
658,261
658,626
658,626
658,626
659,287
659,287
659,287
659,323
659,323
659,960
659,960
659,65
660,810
660,757
660,757
660,350
661,474
662,613
662,207
662,207
662,207
663,55
663,55
663,55
663,504
663,504
663,504
663,499
664,380
664,380
664,556
664,556
665,144
666,265
666,510
666,510
667,443
667,443
667,104
667,104
667,248
667,248
667,110
667,110
668,558
668,558
668,558
668,307
668,301
668,301
668,301
668,113
668,113
669,136
669,136
669,359
669,359
669,359
669,825
669,825
669,139
669,139
670,513
670,465
670,465
671,907
671,907
671,259
671,259
671,503
671,344
671,344
672,59
672,59
673,542
673,96
673,244
673,244
673,244
673,688
674,390
674,390
674,390
674,663
675,911
675,911
675,911
675,563
675,563
675,563
675,697
675,697
676,674
676,674
676,676
676,86
676,86
676,208
677,370
677,370
677,346
677,346
677,346
677,344
677,344
678,749
678,749
678,538
678,150
678,150
679,493
679,442
679,442
679,85
680,894
680,172
680,394
680,394
680,329
680,329
680,953
680,953
681,346
681,346
681,219
681,605
681,605
681,465
681,465
681,465
681,768
681,768
681,768
682,237
682,217
682,66
682,66
682,292
682,292
682,500
682,500
682,500
683,230
683,230
683,364
683,364
684,443
684,584
684,584
684,584
685,465
685,465
686,316
686,83
686,950
686,950
687,441
687,634
687,634
688,888
688,569
688,569
688,569
689,440
689,440
689,463
689,463
690,168
690,168
690,916
690,916
691,914
691,914
691,673
691,297
691,431
691,431
691,431
691,615
692,640
692,660
692,660
692,660
692,104
692,104
692,104
692,430
693,506
693,22
693,141
693,141
694,677
694,255
694,299
694,299
694,205
694,602
694,602
694,602
695,609
695,609
695,609
695,774
695,672
695,672
695,26
695,406
695,406
696,738
696,738
696,738
696,841
696,841
696,841
696,878
696,878
696,344
696,566
696,566
697,423
697,789
697,789
697,304
697,304
697,304
697,798
698,185
698,185
698,185
698,639
698,639
698,785
699,423
699,423
699,670
699,670
699,670
699,152
699,152
699,282
699,282
699,282
699,865
700,776
700,106
700,106
700,142
700,142
700,142
701,661
701,661
701,85
701,85
701,667
701,667
701,381
701,442
701,442
702,606
703,356
703,356
704,947
704,947
704,947
704,551
704,551
704,551
704,508
704,508
704,508
704,714
704,714
704,714
704,401
705,114
705,114
705,114
705,372
705,372
705,372
705,539
705,539
706,889
706,889
706,752
706,752
706,533
706,533
706,533
707,19
707,19
707,19
707,396
708,327
708,571
708,571
709,150
709,120
709,120
709,120
709,101
709,342
710,113
710,113
710,113
710,634
710,634
710,634
710,415
710,824
710,824
710,626
711,960
711,960
711,960
712,953
712,659
712,659
712,659
712,602
712,602
712,602
712,437
712,437
712,437
713,256
713,96
713,689
713,689
714,819
714,819
714,819
714,34
714,34
714,34
714,410
714,410
714,410
714,87
714,87
715,142
715,415
715,534
715,534
715,534
716,5
716,5
716,5
716,760
716,519
716,519
716,928
717,684
717,684
717,684
717,188
718,142
718,142
718,786
718,786
718,209
718,209
718,209
719,468
719,468
719,724
719,242
719,242
719,86
720,404
720,404
720,156
720,156
720,156
720,297
720,428
720,202
720,202
720,202
721,712
721,712
721,712
721,22
721,22
722,860
722,502
722,285
722,285
723,882
723,882
723,882
724,684
724,684
724,684
725,960
725,696
725,739
725,426
725,426
725,426
725,98
725,98
725,98
726,345
726,345
726,345
726,338
726,503
726,503
726,503
727,241
727,241
727,144
727,144
728,131
728,131
729,738
729,750
729,750
729,862
729,862
729,862
729,920
729,920
729,107
730,762
730,556
730,556
730,779
730,779
730,779
730,108
730,108
731,274
731,274
731,781
731,781
731,248
731,389
731,855
731,855
732,145
732,145
732,145
732,654
732,654
732,928
732,928
733,349
733,349
733,349
733,756
733,756
733,756
733,653
733,91
734,280
734,280
734,280
734,959
734,959
734,959
734,108
734,108
734,630
734,630
734,630
734,938
734,938
735,143
735,143
735,437
735,437
735,437
735,162
735,958
735,958
735,192
735,192
735,192
736,726
736,726
736,726
736,433
736,917
736,361
736,202
736,202
736,202
737,104
737,27
737,27
737,27
737,421
737,603
737,603
737,277
738,195
738,195
738,195
738,891
738,891
739,898
739,898
739,48
739,722
739,722
740,508
740,508
740,862
740,495
740,495
740,495
740,187
740,803
741,100
741,100
741,713
741,713
741,713
742,319
742,777
743,575
743,575
743,847
743,398
743,49
743,49
743,597
744,826
745,792
745,792
745,792
745,70
745,70
745,70
745,526
745,526
745,526
745,762
745,762
745,45
745,45
745,45
746,207
746,207
746,207
746,830
746,178
747,557
747,474
747,474
748,221
748,221
748,567
748,567
748,693
748,693
748,261
748,261
749,536
749,752
749,594
749,675
749,675
750,536
750,536
751,419
751,419
751,419
751,304
751,559
751,798
751,798
751,798
752,427
752,427
752,427
752,813
753,138
753,138
753,817
753,817
753,96
753,96
753,604
753,310
753,310
754,418
754,418
754,543
754,543
754,638
754,638
754,638
755,669
755,669
755,456
755,456
755,578
755,378
755,378
755,355
755,355
756,904
756,904
756,904
756,924
756,727
756,399
756,55
757,801
757,801
757,167
757,238
757,238
757,238
757,62
757,62
757,40
758,16
758,16
758,16
758,482
758,536
758,536
758,536
759,824
759,824
759,305
759,305
759,305
760,433
760,433
760,858
760,858
760,858
761,384
761,384
761,384
761,363
761,363
761,363
761,171
761,171
761,171
761,1
762,712
762,712
762,211
762,211
762,211
762,808
762,808
762,808
762,284
762,284
762,284
763,882
763,882
763,613
763,613
763,566
763,566
763,566
764,686
764,686
764,686
764,835
764,835
764,835
764,801
764,801
765,64
765,252
765,252
765,252
765,325
765,325
765,325
766,887
766,887
766,887
766,585
766,585
766,585
766,705
766,564
767,246
767,721
767,721
767,721
767,492
767,492
767,492
767,846
767,846
767,846
767,179
768,109
768,109
769,610
769,610
769,95
770,41
770,493
770,493
770,644
771,268
772,328
772,248
772,529
772,73
773,122
773,122
773,122
773,535
773,535
773,535
773,157
773,157
773,38
773,38
774,556
774,556
774,289
774,420
775,725
776,454
776,648
776,648
776,735
776,735
776,735
776,408
776,408
776,408
777,763
777,763
778,624
778,624
779,399
779,399
779,399
779,572
779,275
780,568
780,576
780,688
780,616
780,932
780,932
781,724
781,724
781,724
782,425
782,411
782,411
782,135
783,394
783,6
783,6
783,520
783,520
783,520
784,210
784,210
784,359
785,463
785,490
786,367
786,367
786,367
786,580
786,580
786,580
786,897
786,897
786,897
787,808
787,808
787,808
787,134
787,77
788,256
788,256
788,256
789,254
789,254
789,392
789,392
789,392
789,15
789,15
789,15
789,203
790,620
790,154
790,154
790,27
790,27
791,882
791,882
791,125
791,211
791,211
791,325
791,325
791,325
792,191
792,523
792,133
792,133
792,165
792,627
792,627
793,689
793,689
793,689
794,365
795,375
795,236
795,236
795,236
796,308
797,43
797,43
798,840
798,840
798,966
798,668
798,564
798,564
798,507
798,507
799,670
799,670
799,206
799,206
799,206
800,306
800,306
800,306
800,3
800,841
800,837
800,837
801,399
801,399
801,397
801,559
801,559
801,559
801,61
801,499
802,164
802,308
802,308
802,308
802,519
803,828
803,828
803,693
803,693
803,845
803,845
803,202
804,419
804,419
804,4
804,933
804,74
804,74
804,955
804,955
805,433
805,433
805,136
805,136
805,791
805,791
805,791
806,321
806,321
806,323
806,323
806,323
806,665
806,665
806,155
806,155
807,419
807,419
807,419
807,239
807,524
807,524
807,66
807,66
807,66
807,433
807,433
808,128
808,128
808,649
808,551
808,551
808,551
808,941
808,941
809,535
809,623
810,60
810,28
810,28
810,28
810,267
810,267
810,267
810,374
810,374
810,374
810,208
810,208
810,208
811,928
811,928
811,176
811,176
811,307
811,201
811,201
812,866
812,866
812,866
812,52
812,905
812,905
812,488
812,476
813,502
814,429
814,429
814,429
814,255
814,255
814,251
814,251
814,758
814,758
814,758
815,853
815,853
815,777
815,418
815,535
815,535
815,535
816,774
816,774
816,774
816,139
816,264
816,264
817,390
817,390
817,535
817,535
817,535
818,572
819,180
819,180
819,724
820,704
820,704
820,704
820,135
820,850
820,837
820,837
820,837
821,278
821,278
821,278
821,680
821,680
821,732
822,542
822,542
822,542
822,431
822,659
823,860
823,860
823,860
824,799
824,92
824,554
825,655
825,71
825,71
825,71
825,881
825,295
825,295
825,295
826,325
826,325
826,325
826,240
826,240
827,508
828,553
828,644
828,644
828,644
829,531
829,531
829,487
829,487
829,354
829,354
829,195
829,195
829,195
829,720
829,720
830,276
830,276
830,134
830,134
830,553
830,553
830,783
830,783
830,783
830,75
830,75
831,441
831,441
831,131
831,780
831,780
831,780
831,957
831,957
832,246
832,246
833,105
833,105
833,843
833,843
833,621
833,621
834,555
834,519
834,519
834,938
835,460
835,460
835,460
835,87
835,205
835,205
835,317
835,288
835,288
836,672
836,672
836,429
836,429
836,429
836,693
836,693
837,681
837,681
837,681
837,190
837,190
837,190
837,651
837,716
837,716
838,517
838,812
838,812
838,812
838,786
838,786
838,786
839,398
839,398
839,398
839,861
839,861
839,861
840,716
840,150
841,920
841,418
841,418
842,161
842,161
842,161
843,134
843,542
843,542
843,281
843,281
843,924
843,924
843,924
844,248
844,543
844,543
844,543
845,555
846,290
846,786
846,795
846,795
846,795
846,755
846,755
846,131
846,131
846,131
847,517
847,517
847,517
847,126
847,358
847,358
847,446
847,446
847,446
847,295
848,324
848,324
848,324
848,497
848,497
849,858
849,858
849,858
849,395
849,395
849,395
849,637
849,637
849,805
849,805
849,639
850,27
850,27
851,456
851,456
852,175
852,678
852,678
853,967
854,488
855,514
855,514
855,353
855,353
855,353
856,317
856,952
857,626
857,626
857,626
857,858
857,495
857,778
857,778
858,384
859,6
859,6
859,627
859,627
859,151
859,151
859,244
859,244
860,643
860,643
860,510
861,525
861,525
861,599
861,599
861,599
861,58
861,58
861,47
861,47
861,47
861,891
862,512
862,512
862,512
862,623
862,437
862,437
862,437
863,879
863,879
863,187
863,821
863,291
863,291
863,594
863,594
863,594
864,16
865,827
865,475
865,475
866,731
866,292
866,292
866,535
866,535
866,861
866,861
867,151
867,151
867,151
867,688
867,688
868,390
868,390
869,374
869,374
869,374
869,607
869,607
869,607
869,644
869,644
870,418
870,418
870,172
870,172
871,69
871,69
871,607
871,248
871,248
871,248
871,849
872,589
872,589
872,589
872,753
872,753
872,753
872,821
872,821
872,12
872,12
872,12
873,779
873,779
873,379
873,379
874,554
874,554
874,0
875,204
875,204
875,15
875,15
875,912
875,232
875,232
875,232
876,456
876,456
877,926
878,642
878,642
878,642
878,409
878,409
878,409
878,910
878,910
878,233
879,852
880,623
880,623
880,623
880,922
880,922
880,922
880,216
880,216
880,216
881,625
881,625
881,834
881,834
881,834
881,676
881,676
882,141
882,141
882,141
882,319
882,629
882,629
883,91
883,723
883,723
883,723
883,116
883,116
883,69
883,69
883,69
884,447
884,447
884,18
884,530
884,530
884,247
884,247
885,183
885,183
885,331
885,331
885,331
885,513
885,420
885,420
886,192
886,192
886,659
886,659
886,659
886,667
886,667
886,667
887,322
887,322
887,919
887,919
887,899
887,899
887,899
887,503
888,311
888,943
888,943
888,299
888,299
889,782
889,782
889,414
889,414
889,643
889,643
889,137
889,540
890,11
890,11
890,364
890,364
890,364
890,730
890,730
891,602
891,602
891,602
891,925
891,895
891,761
891,761
891,761
891,67
891,67
892,224
892,224
892,224
892,90
893,676
893,676
893,676
893,413
894,626
894,626
894,690
894,690
894,690
895,377
895,377
895,377
896,816
896,816
896,816
896,907
896,907
896,550
896,550
896,550
896,735
896,91
896,91
896,91
897,360
897,360
897,360
897,594
897,683
897,530
897,530
898,673
899,739
899,866
899,360
899,360
899,360
899,636
899,883
900,19
900,19
901,571
901,420
901,420
901,158
901,158
902,146
903,921
903,379
903,379
903,379
904,559
904,559
904,559
904,182
904,182
904,182
905,833
905,833
906,354
906,354
906,143
906,143
906,567
906,7
906,7
906,171
907,718
907,718
907,242
907,242
908,718
908,718
908,718
908,558
908,558
908,187
908,187
908,494
908,494
908,502
908,502
908,502
909,585
909,585
909,585
909,236
909,236
909,236
910,783
910,698
910,698
910,698
910,383
910,331
910,331
910,331
911,271
912,297
912,318
912,318
912,318
912,363
912,363
912,363
912,648
912,648
912,134
913,167
913,394
913,394
913,423
914,86
914,86
914,86
914,359
914,833
914,474
914,474
914,474
914,607
914,607
914,607
915,485
915,485
915,485
915,249
915,249
915,249
915,889
915,889
915,889
915,425
915,425
915,425
915,230
915,230
915,230
916,534
916,534
916,185
916,185
916,185
916,106
916,106
916,106
917,797
917,797
917,172
917,172
917,172
917,515
917,515
917,515
917,296
917,296
917,210
917,210
917,210
918,149
918,168
918,168
918,168
919,399
919,399
919,52
919,52
919,791
919,221
919,221
919,221
919,595
919,595
920,499
920,499
921,896
921,696
921,696
921,696
921,404
921,404
921,762
921,762
921,762
921,268
921,268
922,231
922,231
922,231
922,99
922,99
922,858
922,858
922,905
923,54
923,54
923,76
923,751
923,751
923,751
923,594
923,594
924,462
924,769
925,194
925,194
925,194
925,161
925,161
925,831
925,831
925,160
925,160
925,160
926,567
926,567
926,567
926,371
926,371
926,371
926,532
926,532
926,419
926,419
926,419
927,901
927,901
927,901
927,347
927,347
927,347
927,887
927,156
927,156
927,156
927,259
928,728
928,966
928,966
928,966
928,760
928,760
928,760
928,104
929,937
929,937
929,464
930,122
930,128
930,768
931,646
931,466
931,466
931,24
931,24
931,24
931,788
931,788
931,788
931,901
932,832
932,832
932,832
932,178
932,114
932,114
932,72
933,316
933,316
933,316
934,412
934,412
934,762
934,308
935,241
935,241
935,241
935,800
935,949
935,949
935,460
935,460
936,104
936,641
936,641
936,604
936,604
936,44
936,44
936,424
936,424
936,424
937,291
937,291
937,60
937,60
938,308
938,308
938,308
938,16
938,16
938,436
938,436
939,910
939,91
939,91
939,44
940,243
940,356
941,370
941,370
941,370
941,669
941,669
941,719
941,719
941,719
941,617
941,617
941,617
941,192
941,192
941,192
942,562
942,562
942,740
942,740
942,740
942,762
942,762
942,762
942,190
943,301
943,301
943,301
943,720
943,720
943,720
943,386
943,386
944,849
944,849
944,631
945,565
945,565
945,565
945,407
946,497
947,967
947,615
947,615
947,615
947,625
947,625
947,625
947,592
947,127
947,127
948,875
949,354
949,291
949,474
949,474
949,474
950,22
950,22
950,22
950,353
950,353
951,215
951,215
952,365
952,365
952,365
952,794
952,76
952,76
952,831
952,831
952,486
953,826
953,826
953,433
953,490
953,490
953,490
954,95
955,33
955,863
955,863
955,863
955,53
955,53
955,53
955,931
955,931
955,931
955,953
956,189
956,189
956,189
957,613
957,613
957,613
957,671
957,266
957,266
958,751
958,401
959,716
959,716
959,716
959,163
959,828
960,774
960,774
960,774
960,449
960,263
961,149
961,149
961,149
961,478
961,693
961,693
961,478
961,478
